"TIME","pH"
2021-03-31 10:43:00,7.45896
2021-03-31 11:43:00,7.48163
2021-03-31 12:43:00,7.48633
2021-03-31 13:43:00,7.46199
2021-03-31 14:43:00,7.50018
2021-03-31 15:43:00,7.49507
2021-03-31 16:43:00,7.49318
2021-03-31 17:43:00,7.47893
2021-03-31 18:43:00,7.5049
2021-03-31 19:43:00,7.50976
2021-03-31 20:43:00,7.50628
2021-03-31 21:43:00,7.49799
2021-03-31 22:43:00,7.51626
2021-03-31 23:43:00,7.50161
2021-04-01 00:43:00,7.50047
2021-04-01 01:43:00,7.39775
2021-04-01 02:43:00,7.5249
2021-04-01 03:43:00,7.50077
2021-04-01 04:43:00,7.50137
2021-04-01 05:43:00,7.44256
2021-04-01 06:43:00,7.48541
2021-04-01 07:43:00,7.52671
2021-04-01 08:43:00,7.44698
2021-04-01 09:43:00,7.46594
2021-04-01 10:43:00,7.46135
2021-04-01 11:43:00,7.44251
2021-04-01 12:43:00,7.42202
2021-04-01 13:43:00,7.45017
2021-04-01 14:43:00,7.42669
2021-04-01 15:43:00,7.42532
2021-04-01 16:43:00,7.44141
2021-04-01 17:43:00,7.47394
2021-04-01 18:43:00,7.46252
2021-04-01 19:43:00,7.46124
2021-04-01 20:43:00,7.47828
2021-04-01 21:43:00,7.44128
2021-04-01 22:43:00,7.4437
2021-04-01 23:43:00,7.45407
2021-04-02 00:43:00,7.48143
2021-04-02 01:43:00,7.4492
2021-04-02 02:43:00,7.42309
2021-04-02 03:43:00,7.42994
2021-04-02 04:43:00,7.42846
2021-04-02 05:43:00,7.42614
2021-04-02 06:43:00,7.43007
2021-04-02 07:43:00,7.48031
2021-04-02 08:43:00,7.46708
2021-04-02 09:43:00,7.46008
2021-04-02 10:43:00,7.42717
2021-04-02 11:43:00,7.48891
2021-04-02 12:43:00,7.43078
2021-04-02 13:43:00,7.44667
2021-04-02 14:43:00,7.47613
2021-04-02 15:43:00,7.44063
2021-04-02 16:43:00,7.45306
2021-04-02 17:43:00,7.47322
2021-04-02 18:43:00,7.43817
2021-04-02 19:43:00,7.45922
2021-04-02 20:43:00,7.4591
2021-04-02 21:43:00,7.45915
2021-04-02 22:43:00,7.45309
2021-04-02 23:43:00,7.42661
2021-04-03 00:43:00,7.45507
2021-04-03 01:43:00,7.41886
2021-04-03 02:43:00,7.41048
2021-04-03 03:43:00,7.40943
2021-04-03 04:43:00,7.39393
2021-04-03 05:43:00,7.38026
2021-04-03 06:43:00,7.37143
2021-04-03 07:43:00,7.37461
2021-04-03 08:43:00,7.3508
2021-04-03 09:43:00,7.39012
2021-04-03 10:43:00,7.40824
2021-04-03 11:43:00,7.44068
2021-04-03 12:43:00,7.42793
2021-04-03 13:43:00,7.43302
2021-04-03 14:43:00,7.41463
2021-04-03 15:43:00,7.41877
2021-04-03 16:43:00,7.42902
2021-04-03 17:43:00,7.41818
2021-04-03 18:43:00,7.45085
2021-04-03 19:43:00,7.45486
2021-04-03 20:43:00,7.45344
2021-04-03 21:43:00,7.43473
2021-04-03 22:43:00,7.41403
2021-04-03 23:43:00,7.43769
2021-04-04 00:43:00,7.39654
2021-04-04 01:43:00,7.41988
2021-04-04 02:43:00,7.43375
2021-04-04 03:43:00,7.40625
2021-04-04 04:43:00,7.39142
2021-04-04 05:43:00,7.40637
2021-04-04 06:43:00,7.41352
2021-04-04 07:43:00,7.44753
2021-04-04 08:43:00,7.42534
2021-04-04 09:43:00,7.42765
2021-04-04 10:43:00,7.43516
2021-04-04 11:43:00,7.43789
2021-04-04 12:43:00,7.44624
2021-04-04 13:43:00,7.44355
2021-04-04 14:43:00,7.45079
2021-04-04 15:43:00,7.45299
2021-04-04 16:43:00,7.45808
2021-04-04 17:43:00,7.45755
2021-04-04 18:43:00,7.45862
2021-04-04 19:43:00,7.45247
2021-04-04 20:43:00,7.42001
2021-04-04 21:43:00,7.39791
2021-04-04 22:43:00,7.42752
2021-04-04 23:43:00,7.412
2021-04-05 00:43:00,7.42086
2021-04-05 01:43:00,7.44003
2021-04-05 02:43:00,7.45717
2021-04-05 03:43:00,7.42686
2021-04-05 04:43:00,7.4371
2021-04-05 05:43:00,7.45942
2021-04-05 06:43:00,7.45381
2021-04-05 07:43:00,7.45547
2021-04-05 08:43:00,7.42539
2021-04-05 09:43:00,7.41857
2021-04-05 10:43:00,7.41775
2021-04-05 11:43:00,7.43941
2021-04-05 12:43:00,7.35164
2021-04-05 13:43:00,7.45747
2021-04-05 14:43:00,7.47645
2021-04-05 15:43:00,7.46398
2021-04-05 16:43:00,7.47832
2021-04-05 17:43:00,7.46097
2021-04-05 18:43:00,7.45994
2021-04-05 19:43:00,7.43508
2021-04-05 20:43:00,7.45483
2021-04-05 21:43:00,7.44015
2021-04-05 22:43:00,7.45195
2021-04-05 23:43:00,7.4358
2021-04-06 00:43:00,7.42795
2021-04-06 01:43:00,7.43951
2021-04-06 02:43:00,7.47059
2021-04-06 03:43:00,7.45254
2021-04-06 04:43:00,7.42697
2021-04-06 05:43:00,7.43807
2021-04-06 06:43:00,7.4514
2021-04-06 07:43:00,7.43159
2021-04-06 08:43:00,7.34433
2021-04-06 09:43:00,7.33319
2021-04-06 10:43:00,7.38583
2021-04-06 11:43:00,7.41219
2021-04-06 12:43:00,7.40927
2021-04-06 13:43:00,7.39194
2021-04-06 14:43:00,7.44051
2021-04-06 15:43:00,7.49017
2021-04-06 16:43:00,7.44326
2021-04-06 17:43:00,7.4809
2021-04-06 18:43:00,7.48085
2021-04-06 19:43:00,7.47373
2021-04-06 20:43:00,7.47871
2021-04-06 21:43:00,7.46746
2021-04-06 22:43:00,7.46956
2021-04-06 23:43:00,7.47267
2021-04-07 00:43:00,7.4623
2021-04-07 01:43:00,7.45505
2021-04-07 02:43:00,7.44429
2021-04-07 03:43:00,7.44887
2021-04-07 04:43:00,7.44727
2021-04-07 05:43:00,7.41812
2021-04-07 06:43:00,7.46258
2021-04-07 07:43:00,7.32643
2021-04-07 08:43:00,7.33204
2021-04-07 10:39:00,7.45157
2021-04-07 11:39:00,7.45562
2021-04-07 12:39:00,7.45237
2021-04-07 13:39:00,7.45419
2021-04-07 14:39:00,7.45867
2021-04-07 15:39:00,7.46362
2021-04-07 16:39:00,7.46286
2021-04-07 17:39:00,7.48274
2021-04-07 18:39:00,7.46207
2021-04-07 19:39:00,7.46364
2021-04-07 20:39:00,7.49088
2021-04-07 21:39:00,7.47103
2021-04-07 22:39:00,7.48352
2021-04-07 23:39:00,7.4811
2021-04-08 00:39:00,7.44929
2021-04-08 01:39:00,7.43048
2021-04-08 02:39:00,7.43353
2021-04-08 03:39:00,7.41915
2021-04-08 04:39:00,7.45666
2021-04-08 05:39:00,7.47572
2021-04-08 06:39:00,7.43889
2021-04-08 07:39:00,7.44634
2021-04-08 08:39:00,7.4275
2021-04-08 09:39:00,7.42209
2021-04-08 10:39:00,7.47998
2021-04-08 11:39:00,7.46083
2021-04-08 12:39:00,7.47186
2021-04-08 13:39:00,7.47805
2021-04-08 14:39:00,7.47672
2021-04-08 15:39:00,7.49456
2021-04-08 16:39:00,7.4589
2021-04-08 17:39:00,7.45541
2021-04-08 18:39:00,7.46107
2021-04-08 19:39:00,7.42199
2021-04-08 20:39:00,7.45848
2021-04-08 21:39:00,7.39714
2021-04-08 22:39:00,7.47708
2021-04-08 23:39:00,7.44952
2021-04-09 00:39:00,7.45218
2021-04-09 01:39:00,7.47882
2021-04-09 02:39:00,7.46799
2021-04-09 03:39:00,7.45842
2021-04-09 04:39:00,7.43226
2021-04-09 05:39:00,7.44873
2021-04-09 06:39:00,7.43839
2021-04-09 07:39:00,7.43649
2021-04-09 08:39:00,7.34499
2021-04-09 09:39:00,7.35284
2021-04-09 10:39:00,7.36835
2021-04-09 11:39:00,7.41896
2021-04-09 12:39:00,7.46633
2021-04-09 13:39:00,7.44477
2021-04-09 15:11:00,7.40856
2021-04-09 16:11:00,7.44088
2021-04-09 17:11:00,7.4349
2021-04-09 18:11:00,7.42144
2021-04-09 19:11:00,7.43784
2021-04-09 20:11:00,7.42832
2021-04-09 21:11:00,7.4202
2021-04-09 22:11:00,7.43367
2021-04-09 23:11:00,7.43542
2021-04-10 00:11:00,7.44378
2021-04-10 01:11:00,7.45985
2021-04-10 02:11:00,7.44511
2021-04-10 03:11:00,7.43997
2021-04-10 04:11:00,7.41301
2021-04-10 05:11:00,7.41473
2021-04-10 06:11:00,7.42218
2021-04-10 07:11:00,7.41648
2021-04-10 08:11:00,7.44491
2021-04-10 09:11:00,7.42943
2021-04-10 10:11:00,7.44296
2021-04-10 11:11:00,7.44037
2021-04-10 12:11:00,7.43259
2021-04-10 13:11:00,7.44182
2021-04-10 14:11:00,7.44277
2021-04-10 15:11:00,7.4375
2021-04-10 16:11:00,7.42753
2021-04-10 17:11:00,7.42271
2021-04-10 18:11:00,7.43339
2021-04-10 19:11:00,7.43716
2021-04-10 20:11:00,7.42979
2021-04-10 21:11:00,7.43626
2021-04-10 22:11:00,7.44997
2021-04-10 23:11:00,7.4345
2021-04-11 00:11:00,7.41783
2021-04-11 01:11:00,7.43703
2021-04-11 02:11:00,7.43828
2021-04-11 03:11:00,7.42927
2021-04-11 04:11:00,7.44955
2021-04-11 05:11:00,7.4367
2021-04-11 06:11:00,7.45413
2021-04-11 07:11:00,7.44818
2021-04-11 08:11:00,7.42948
2021-04-11 09:11:00,7.43508
2021-04-11 10:11:00,7.42516
2021-04-11 11:11:00,7.4323
2021-04-11 12:11:00,7.43112
2021-04-11 13:11:00,7.43527
2021-04-11 14:11:00,7.44367
2021-04-11 15:11:00,7.45349
2021-04-11 16:11:00,7.44478
2021-04-11 17:11:00,7.44332
2021-04-11 18:11:00,7.44446
2021-04-11 19:11:00,7.44406
2021-04-11 20:11:00,7.44925
2021-04-11 21:11:00,7.44038
2021-04-11 22:11:00,7.48011
2021-04-11 23:11:00,7.47444
2021-04-12 00:11:00,7.44853
2021-04-12 01:11:00,7.45002
2021-04-12 02:11:00,7.44631
2021-04-12 03:11:00,7.45909
2021-04-12 04:11:00,7.45429
2021-04-12 06:38:00,7.45616
2021-04-12 10:09:00,7.42548
2021-04-12 11:09:00,7.44486
2021-04-12 12:09:00,7.42252
2021-04-12 13:09:00,7.47157
2021-04-12 15:15:00,7.41016
2021-04-12 16:15:00,7.4426
2021-04-12 17:15:00,7.42627
2021-04-12 18:15:00,7.43493
2021-04-12 19:15:00,7.41746
2021-04-12 20:15:00,7.40107
2021-04-12 21:15:00,7.44067
2021-04-12 22:15:00,7.42959
2021-04-12 23:15:00,7.44175
2021-04-13 00:15:00,7.44649
2021-04-13 01:15:00,7.43356
2021-04-13 02:15:00,7.43474
2021-04-13 03:15:00,7.41515
2021-04-13 04:15:00,7.43708
2021-04-13 05:15:00,7.42246
2021-04-13 06:15:00,7.41581
2021-04-13 07:15:00,7.43378
2021-04-13 08:15:00,7.27379
2021-04-13 09:15:00,7.2942
2021-04-13 10:15:00,7.35743
2021-04-13 11:15:00,7.3978
2021-04-13 12:15:00,7.409
2021-04-13 13:15:00,7.39503
2021-04-13 14:15:00,7.44139
2021-04-13 15:15:00,7.46391
2021-04-13 16:15:00,7.4777
2021-04-13 17:15:00,7.46497
2021-04-13 18:15:00,7.46117
2021-04-13 19:15:00,7.49055
2021-04-13 20:15:00,7.47848
2021-04-13 21:15:00,7.47469
2021-04-13 22:15:00,7.46209
2021-04-13 23:15:00,7.44022
2021-04-14 00:15:00,7.47228
2021-04-14 01:15:00,7.46051
2021-04-14 02:15:00,7.44325
2021-04-14 03:15:00,7.48342
2021-04-14 04:15:00,7.49608
2021-04-14 05:15:00,7.45311
2021-04-14 06:15:00,7.48214
2021-04-14 07:15:00,7.46849
2021-04-14 08:15:00,7.49681
2021-04-14 09:15:00,7.49342
2021-04-14 10:15:00,7.48627
2021-04-14 11:15:00,7.49025
2021-04-14 12:15:00,7.48911
2021-04-14 13:15:00,7.47621
2021-04-14 14:15:00,7.479
2021-04-14 15:15:00,7.47929
2021-04-14 16:15:00,7.48415
2021-04-14 17:15:00,7.47333
2021-04-14 18:15:00,7.49456
2021-04-14 19:15:00,7.4757
2021-04-14 20:15:00,7.48679
2021-04-14 21:15:00,7.48948
2021-04-14 22:15:00,7.48499
2021-04-14 23:15:00,7.47404
2021-04-15 00:15:00,7.4738
2021-04-15 01:15:00,7.48116
2021-04-15 02:15:00,7.47796
2021-04-15 03:15:00,7.46104
2021-04-15 04:15:00,7.45425
2021-04-15 05:15:00,7.46386
2021-04-15 06:15:00,7.47615
2021-04-15 07:15:00,7.46766
2021-04-15 08:15:00,7.36861
2021-04-15 09:15:00,7.3982
2021-04-15 10:15:00,7.38737
2021-04-15 11:15:00,7.44618
2021-04-15 12:15:00,7.46362
2021-04-15 13:15:00,7.49047
2021-04-15 14:15:00,7.47792
2021-04-15 15:15:00,7.4858
2021-04-15 16:15:00,7.48584
2021-04-15 17:15:00,7.47497
2021-04-15 18:15:00,7.48166
2021-04-15 19:15:00,7.4798
2021-04-15 20:15:00,7.46493
2021-04-15 21:15:00,7.48138
2021-04-15 22:15:00,7.49903
2021-04-15 23:15:00,7.51797
2021-04-16 00:15:00,7.49378
2021-04-16 01:15:00,7.49599
2021-04-16 02:15:00,7.50064
2021-04-16 03:15:00,7.49952
2021-04-16 04:15:00,7.50093
2021-04-16 05:15:00,7.50023
2021-04-16 06:15:00,7.47173
2021-04-16 07:15:00,7.48926
2021-04-16 08:15:00,7.34308
2021-04-16 09:15:00,7.45144
2021-04-16 10:15:00,7.4914
2021-04-16 11:15:00,7.49931
2021-04-16 12:15:00,7.50724
2021-04-16 13:15:00,7.50401
2021-04-16 14:15:00,7.49973
2021-04-16 15:15:00,7.49102
2021-04-16 16:15:00,7.50313
2021-04-16 17:15:00,7.50111
2021-04-16 18:15:00,7.51752
2021-04-16 19:15:00,7.5105
2021-04-16 20:15:00,7.51322
2021-04-16 21:15:00,7.52204
2021-04-16 22:15:00,7.51129
2021-04-16 23:15:00,7.4977
2021-04-17 00:15:00,7.50829
2021-04-17 01:15:00,7.51514
2021-04-17 02:15:00,7.49075
2021-04-17 03:15:00,7.50671
2021-04-17 04:15:00,7.47411
2021-04-17 05:15:00,7.47826
2021-04-17 06:15:00,7.4916
2021-04-17 07:15:00,7.47245
2021-04-17 08:15:00,7.38038
2021-04-17 09:15:00,7.44277
2021-04-17 10:15:00,7.50517
2021-04-17 11:15:00,7.52155
2021-04-17 12:15:00,7.50773
2021-04-17 13:15:00,7.5123
2021-04-17 14:15:00,7.52072
2021-04-17 15:15:00,7.51278
2021-04-17 16:15:00,7.51075
2021-04-17 17:15:00,7.50779
2021-04-17 18:15:00,7.50009
2021-04-17 19:15:00,7.48669
2021-04-17 20:15:00,7.49834
2021-04-17 21:15:00,7.50891
2021-04-17 22:15:00,7.4958
2021-04-17 23:15:00,7.50905
2021-04-18 00:15:00,7.49447
2021-04-18 01:15:00,7.48093
2021-04-18 02:15:00,7.4834
2021-04-18 03:15:00,7.47951
2021-04-18 04:15:00,7.49866
2021-04-18 05:15:00,7.48903
2021-04-18 06:15:00,7.47594
2021-04-18 07:15:00,7.4888
2021-04-18 08:15:00,7.48617
2021-04-18 09:15:00,7.50618
2021-04-18 10:15:00,7.50006
2021-04-18 11:15:00,7.51299
2021-04-18 12:15:00,7.51175
2021-04-18 13:15:00,7.49723
2021-04-18 14:15:00,7.5025
2021-04-18 15:15:00,7.50075
2021-04-18 16:15:00,7.5022
2021-04-18 17:15:00,7.52881
2021-04-18 18:15:00,7.51208
2021-04-18 19:15:00,7.52001
2021-04-18 20:15:00,7.52941
2021-04-18 21:15:00,7.52601
2021-04-18 22:15:00,7.51207
2021-04-18 23:15:00,7.49457
2021-04-19 00:15:00,7.51679
2021-04-19 01:15:00,7.52507
2021-04-19 02:15:00,7.51739
2021-04-19 03:15:00,7.50925
2021-04-19 04:15:00,7.5161
2021-04-19 05:15:00,7.52545
2021-04-19 06:15:00,7.50202
2021-04-19 07:15:00,7.51405
2021-04-19 08:15:00,7.48707
2021-04-19 09:15:00,7.47703
2021-04-19 10:15:00,7.50461
2021-04-19 11:15:00,7.52656
2021-04-19 12:15:00,7.50364
2021-04-19 13:15:00,7.50579
2021-04-19 14:15:00,7.48686
2021-04-19 15:15:00,7.54246
2021-04-19 16:15:00,7.53293
2021-04-19 17:15:00,7.52502
2021-04-19 18:15:00,7.53883
2021-04-19 19:15:00,7.53544
2021-04-19 20:15:00,7.49783
2021-04-19 21:15:00,7.52454
2021-04-19 22:15:00,7.51738
2021-04-19 23:15:00,7.52316
2021-04-20 00:15:00,7.49924
2021-04-20 01:15:00,7.53105
2021-04-20 02:15:00,7.54285
2021-04-20 03:15:00,7.53121
2021-04-20 04:15:00,7.549
2021-04-20 05:15:00,7.52908
2021-04-20 06:15:00,7.53259
2021-04-20 07:15:00,7.5376
2021-04-20 08:15:00,7.42896
2021-04-20 09:15:00,7.41136
2021-04-20 10:15:00,7.47213
2021-04-20 16:42:00,7.55133
2021-04-20 17:42:00,7.56153
2021-04-20 18:42:00,7.54547
2021-04-20 19:42:00,7.5515
2021-04-20 20:42:00,7.55272
2021-04-20 21:42:00,7.54436
2021-04-20 22:42:00,7.53191
2021-04-20 23:42:00,7.5265
2021-04-21 00:42:00,7.49469
2021-04-21 01:42:00,7.53312
2021-04-21 02:42:00,7.54096
2021-04-21 03:42:00,7.52948
2021-04-21 04:42:00,7.52561
2021-04-21 05:42:00,7.51805
2021-04-21 06:42:00,7.51289
2021-04-21 07:42:00,7.5125
2021-04-21 08:42:00,7.50197
2021-04-21 09:42:00,7.49232
2021-04-21 10:42:00,7.49712
2021-04-21 11:42:00,7.51131
2021-04-21 12:42:00,7.53603
2021-04-21 13:42:00,7.53286
2021-04-21 14:42:00,7.53922
2021-04-21 15:42:00,7.54042
2021-04-21 16:42:00,7.5355
2021-04-21 17:42:00,7.51449
2021-04-21 18:42:00,7.51298
2021-04-21 19:42:00,7.52441
2021-04-21 20:42:00,7.52122
2021-04-21 21:42:00,7.52641
2021-04-21 22:42:00,7.53446
2021-04-21 23:42:00,7.55231
2021-04-22 00:42:00,7.54783
2021-04-22 01:42:00,7.51334
2021-04-22 02:42:00,7.54725
2021-04-22 03:42:00,7.52271
2021-04-22 04:42:00,7.5318
2021-04-22 05:42:00,7.53274
2021-04-22 06:42:00,7.54335
2021-04-22 07:42:00,7.52223
2021-04-22 08:42:00,7.54749
2021-04-22 09:42:00,7.53735
2021-04-22 10:42:00,7.54882
2021-04-22 11:42:00,7.54935
2021-04-22 12:42:00,7.53752
2021-04-22 13:42:00,7.54797
2021-04-22 14:42:00,7.55079
2021-04-22 15:42:00,7.5529
2021-04-22 16:42:00,7.55083
2021-04-22 17:42:00,7.5687
2021-04-22 18:42:00,7.57018
2021-04-22 19:42:00,7.5326
2021-04-22 20:42:00,7.53178
2021-04-22 21:42:00,7.53694
2021-04-22 22:42:00,7.53702
2021-04-22 23:42:00,7.52309
2021-04-23 00:42:00,7.51724
2021-04-23 01:42:00,7.54065
2021-04-23 02:42:00,7.55514
2021-04-23 03:42:00,7.54922
2021-04-23 04:42:00,7.52137
2021-04-23 05:42:00,7.51605
2021-04-23 06:42:00,7.53218
2021-04-23 07:42:00,7.53363
2021-04-23 08:42:00,7.55921
2021-04-23 09:42:00,7.55476
2021-04-23 10:42:00,7.54996
2021-04-23 11:42:00,7.54055
2021-04-23 12:42:00,7.53693
2021-04-23 13:42:00,7.54717
2021-04-23 14:42:00,7.55891
2021-04-23 15:42:00,7.4522
2021-04-23 16:42:00,7.46848
2021-04-23 17:42:00,7.47509
2021-04-23 18:42:00,7.52161
2021-04-23 19:42:00,7.53768
2021-04-23 20:42:00,7.56399
2021-04-23 21:42:00,7.56301
2021-04-23 22:42:00,7.55848
2021-04-23 23:42:00,7.56427
2021-04-24 00:42:00,7.53677
2021-04-24 01:42:00,7.58159
2021-04-24 02:42:00,7.56324
2021-04-24 03:42:00,7.5415
2021-04-24 04:42:00,7.54411
2021-04-24 05:42:00,7.5376
2021-04-24 06:42:00,7.54768
2021-04-24 07:42:00,7.55445
2021-04-24 08:42:00,7.55479
2021-04-24 09:42:00,7.56863
2021-04-24 10:42:00,7.57234
2021-04-24 11:42:00,7.55815
2021-04-24 12:42:00,7.56696
2021-04-24 13:42:00,7.55884
2021-04-24 14:42:00,7.56126
2021-04-24 15:42:00,7.58603
2021-04-24 16:42:00,7.57884
2021-04-24 17:42:00,7.5986
2021-04-24 18:42:00,7.56282
2021-04-24 19:42:00,7.5648
2021-04-24 20:42:00,7.5847
2021-04-24 21:42:00,7.58283
2021-04-24 22:42:00,7.57108
2021-04-24 23:42:00,7.5944
2021-04-25 00:42:00,7.59416
2021-04-25 01:42:00,7.53681
2021-04-25 02:42:00,7.55486
2021-04-25 03:42:00,7.55253
2021-04-25 04:42:00,7.54012
2021-04-25 05:42:00,7.55019
2021-04-25 06:42:00,7.58017
2021-04-25 07:42:00,7.57763
2021-04-25 08:42:00,7.56382
2021-04-25 09:42:00,7.57786
2021-04-25 10:42:00,7.57914
2021-04-25 11:42:00,7.54541
2021-04-25 12:42:00,7.56621
2021-04-25 13:42:00,7.52747
2021-04-25 14:42:00,7.56309
2021-04-25 15:42:00,7.56668
2021-04-25 16:42:00,7.55647
2021-04-25 17:42:00,7.53186
2021-04-25 18:42:00,7.5973
2021-04-25 19:42:00,7.59009
2021-04-25 20:42:00,7.59658
2021-04-25 21:42:00,7.59852
2021-04-25 22:42:00,7.58316
2021-04-25 23:42:00,7.56774
2021-04-26 00:42:00,7.54963
2021-04-26 01:42:00,7.56209
2021-04-26 02:42:00,7.54869
2021-04-26 04:39:00,7.53395
2021-04-26 05:39:00,7.56709
2021-04-26 06:39:00,7.5492
2021-04-26 07:39:00,7.53256
2021-04-26 08:39:00,7.56757
2021-04-26 09:39:00,7.5618
2021-04-26 10:39:00,7.56074
2021-04-26 11:39:00,7.57401
2021-04-26 12:39:00,7.52976
2021-04-26 13:39:00,7.56064
2021-04-26 14:39:00,7.56284
2021-04-26 15:39:00,7.57945
2021-04-26 16:39:00,7.62013
2021-04-26 17:39:00,7.58127
2021-04-26 18:39:00,7.55576
2021-04-26 19:39:00,7.58296
2021-04-26 20:39:00,7.56418
2021-04-26 21:39:00,7.54299
2021-04-26 22:39:00,7.58389
2021-04-26 23:39:00,7.57059
2021-04-27 00:39:00,7.53715
2021-04-27 01:39:00,7.53963
2021-04-27 02:39:00,7.579
2021-04-27 03:39:00,7.57572
2021-04-27 04:39:00,7.57887
2021-04-27 05:39:00,7.56131
2021-04-27 06:39:00,7.53308
2021-04-27 07:39:00,7.52097
2021-04-27 08:39:00,7.53849
2021-04-27 09:39:00,7.5849
2021-04-27 10:39:00,7.57632
2021-04-27 11:39:00,7.55355
2021-04-27 12:39:00,7.55573
2021-04-27 13:39:00,7.5313
2021-04-27 14:39:00,7.55117
2021-04-27 15:39:00,7.54443
2021-04-27 16:39:00,7.57355
2021-04-27 17:39:00,7.56674
2021-04-27 18:39:00,7.56565
2021-04-27 19:39:00,7.56879
2021-04-27 20:39:00,7.54614
2021-04-27 21:39:00,7.54182
2021-04-27 22:39:00,7.5531
2021-04-27 23:39:00,7.5666
2021-04-28 00:39:00,7.56946
2021-04-28 01:39:00,7.55743
2021-04-28 02:39:00,7.55361
2021-04-28 03:39:00,7.56127
2021-04-28 04:39:00,7.55644
2021-04-28 05:39:00,7.53807
2021-04-28 08:02:00,7.55409
2021-04-28 09:02:00,7.52584
2021-04-28 10:02:00,7.53097
2021-04-28 11:02:00,7.57716
2021-04-28 12:02:00,7.54413
2021-04-28 13:02:00,7.54064
2021-04-28 14:02:00,7.55579
2021-04-28 15:02:00,7.57725
2021-04-28 16:02:00,7.58296
2021-04-28 17:02:00,7.56842
2021-04-28 18:02:00,7.55007
2021-04-28 19:02:00,7.56821
2021-04-28 20:02:00,7.55378
2021-04-28 21:02:00,7.56356
2021-04-28 22:02:00,7.55671
2021-04-28 23:02:00,7.56421
2021-04-29 00:02:00,7.58122
2021-04-29 01:02:00,7.56449
2021-04-29 02:02:00,7.56386
2021-04-29 03:02:00,7.55671
2021-04-29 04:02:00,7.56243
2021-04-29 05:02:00,7.54506
2021-04-29 06:02:00,7.57429
2021-04-29 07:02:00,7.57083
2021-04-29 08:02:00,7.56494
2021-04-29 09:02:00,7.5519
2021-04-29 10:02:00,7.56537
2021-04-29 11:02:00,7.5767
2021-04-29 12:02:00,7.55626
2021-04-29 13:02:00,7.55818
2021-04-29 14:02:00,7.55836
2021-04-29 15:02:00,7.5804
2021-04-29 16:02:00,7.54925
2021-04-29 17:02:00,7.56462
2021-04-29 18:02:00,7.55653
2021-04-29 19:02:00,7.54473
2021-04-29 20:02:00,7.57001
2021-04-29 21:02:00,7.55906
2021-04-29 22:02:00,7.54783
2021-04-29 23:02:00,7.56958
2021-04-30 00:02:00,7.54645
2021-04-30 01:02:00,7.57062
2021-04-30 02:02:00,7.57223
2021-04-30 03:02:00,7.56687
2021-04-30 04:02:00,7.54416
2021-04-30 05:02:00,7.54649
2021-04-30 06:02:00,7.55188
2021-04-30 07:02:00,7.54893
2021-04-30 08:02:00,7.55224
2021-04-30 09:02:00,7.57166
2021-04-30 10:02:00,7.55258
2021-04-30 11:02:00,7.54697
2021-04-30 12:02:00,7.5659
2021-04-30 13:02:00,7.57093
2021-04-30 14:02:00,7.5666
2021-04-30 15:02:00,7.56611
2021-04-30 16:02:00,7.56924
2021-04-30 17:02:00,7.55468
2021-04-30 18:02:00,7.56016
2021-04-30 19:02:00,7.59396
2021-04-30 20:02:00,7.58483
2021-04-30 21:02:00,7.57271
2021-04-30 22:02:00,7.58629
2021-04-30 23:02:00,7.5598
2021-05-01 00:02:00,7.5856
2021-05-01 01:02:00,7.55781
2021-05-01 02:02:00,7.53699
2021-05-01 03:02:00,7.5533
2021-05-01 04:02:00,7.56934
2021-05-01 05:02:00,7.55676
2021-05-01 06:02:00,7.56829
2021-05-01 07:02:00,7.55313
2021-05-01 08:02:00,7.56187
2021-05-01 09:02:00,7.46959
2021-05-01 10:02:00,7.49729
2021-05-01 11:02:00,7.49893
2021-05-01 12:02:00,7.54487
2021-05-01 13:02:00,7.55669
2021-05-01 14:02:00,7.58863
2021-05-01 15:02:00,7.5429
2021-05-01 16:02:00,7.56495
2021-05-01 17:02:00,7.59047
2021-05-01 18:02:00,7.56241
2021-05-01 19:02:00,7.58322
2021-05-01 20:02:00,7.56141
2021-05-01 21:02:00,7.58559
2021-05-01 22:02:00,7.57166
2021-05-01 23:02:00,7.56462
2021-05-02 00:02:00,7.56837
2021-05-02 01:02:00,7.58436
2021-05-02 02:02:00,7.57228
2021-05-02 03:02:00,7.568
2021-05-02 04:02:00,7.5703
2021-05-02 05:02:00,7.55621
2021-05-02 06:02:00,7.5773
2021-05-02 07:02:00,7.56731
2021-05-02 08:02:00,7.57001
2021-05-02 09:02:00,7.57564
2021-05-02 10:02:00,7.56922
2021-05-02 11:02:00,7.58
2021-05-02 12:02:00,7.57137
2021-05-02 13:02:00,7.57412
2021-05-02 14:02:00,7.56031
2021-05-02 15:02:00,7.57092
2021-05-02 16:02:00,7.58309
2021-05-02 17:02:00,7.5728
2021-05-02 18:02:00,7.55899
2021-05-02 19:02:00,7.56639
2021-05-02 20:02:00,7.55272
2021-05-02 21:02:00,7.58242
2021-05-02 22:02:00,7.56732
2021-05-02 23:02:00,7.55876
2021-05-03 00:02:00,7.5436
2021-05-03 01:02:00,7.51274
2021-05-03 02:02:00,7.5871
2021-05-03 03:02:00,7.57537
2021-05-03 04:02:00,7.55458
2021-05-03 05:02:00,7.5633
2021-05-03 06:02:00,7.55266
2021-05-03 07:02:00,7.55423
2021-05-03 08:02:00,7.50901
2021-05-03 09:02:00,7.52254
